Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136627.224848716,-1.96512,2.7753,-0.881467,0.075722,0.0691907,0.984718,-0.140745,-0.00439832,0.00152566,-0.00904777,-0.00904867,0.0053002,0.0051235
1615136627.229571017,-1.9651,2.7751,-0.88115,0.0756932,0.0691511,0.984723,-0.140749,-0.00332131,0.00171982,-0.00658678,-0.0142848,0.0148995,0.00512089
1615136627.234436676,-1.96514,2.77521,-0.881345,0.075666,0.0691428,0.984724,-0.140759,-0.00359587,0.00123357,-0.00693798,-0.00206627,0.0114089,-0.00011093
1615136627.239328264,-1.96519,2.77544,-0.881777,0.0756666,0.0691344,0.984719,-0.140796,-0.00480914,0.00123267,-0.00907895,-0.00381211,6.437e-05,0.00512958
1615136627.244251095,-1.96495,2.77531,-0.88158,0.0756471,0.0691396,0.984712,-0.140854,-0.00368513,0.000609901,-0.00847169,0.00229766,0.00704598,0.00426668
1615136627.249162744,-1.96511,2.77531,-0.881574,0.0756045,0.0691396,0.984705,-0.140926,-0.002448,0.000308267,-0.00664753,0.00142577,0.0166457,0.00602214
1615136627.254068177,-1.96513,2.77538,-0.88168,0.0755642,0.0691441,0.984699,-0.140984,-0.00239362,0.00170631,-0.00595572,0.00230127,0.0149008,-0.00182058
1615136627.258953503,-1.96516,2.77545,-0.88172,0.0755531,0.0691445,0.984686,-0.141081,-0.00332189,-0.00202749,-0.00791286,0.000553418,0.00442929,0.0165155
1615136627.263880843,-1.96522,2.77537,-0.881758,0.0755292,0.0691232,0.984685,-0.141114,-0.0027405,0.00324282,-0.00667336,-0.00904042,0.00966568,-0.00529438
1615136627.268790039,-1.96511,2.77537,-0.881684,0.0755103,0.0690958,0.984683,-0.141151,-0.00270337,0.00140971,-0.00723318,-0.0107866,0.00879329,0.00256508
1615136627.273677083,-1.96499,2.77528,-0.881674,0.0754998,0.0690801,0.984681,-0.141179,-0.00325698,8.32356e-05,-0.00740844,-0.00555125,0.00530275,0.00693166
1615136627.278618834,-1.96502,2.77547,-0.881923,0.0755053,0.069057,0.984678,-0.141206,-0.00397773,-0.000856144,-0.00889677,-0.00817101,6.66938e-05,0.0147838
1615136627.283511782,-1.96523,2.77538,-0.881895,0.0754931,0.0690261,0.98468,-0.141211,-0.0032174,-9.81576e-06,-0.00792408,-0.00991664,0.00792044,0.0130333
1615136627.288411036,-1.96537,2.77538,-0.881893,0.0754626,0.0689996,0.984688,-0.141186,-0.00255709,0.00136902,-0.00698982,-0.00729805,0.0149014,0.00517261
1615136627.293323536,-1.96503,2.77542,-0.882096,0.0754369,0.0689843,0.984696,-0.141153,-0.00269636,0.000125336,-0.00713836,-0.00293569,0.0122831,0.00429254
1615136627.298221442,-1.96497,2.77529,-0.882051,0.0754042,0.068952,0.984707,-0.141108,-0.00173876,0.00193286,-0.0059626,-0.00991704,0.0157734,-0.000952941
1615136627.303126235,-1.96537,2.77557,-0.882429,0.0754168,0.0689286,0.984709,-0.141097,-0.00392748,-0.000696444,-0.0102429,-0.00817509,-0.00255278,0.011258
1615136627.308021795,-1.9651,2.77539,-0.882358,0.0754028,0.0689243,0.984714,-0.141078,-0.00293194,0.00137431,-0.00831323,-0.000319265,0.00617376,-8.8787e-05
1615136627.312946231,-1.96548,2.77532,-0.882265,0.0753873,0.0688981,0.98471,-0.141127,-0.00248791,-0.00142598,-0.0076399,-0.00817709,0.00879176,0.0191088
1615136627.317881094,-1.96503,2.77533,-0.882238,0.0753894,0.0688977,0.984703,-0.14117,-0.00321571,0.00049702,-0.00927833,-0.000320285,-0.000807418,0.00777031
1615136627.322789060,-1.96498,2.77532,-0.882285,0.0753692,0.0688896,0.984693,-0.141253,-0.00209744,-0.00115146,-0.00745848,-0.00206631,0.00879215,0.0156323
1615136627.327729113,-1.96508,2.77559,-0.882593,0.0753363,0.0688759,0.984684,-0.141347,-0.00144481,-0.00113033,-0.00656706,-0.00381054,0.0140285,0.0156421
1615136627.333129383,-1.96498,2.77537,-0.882361,0.0753126,0.0688618,0.984672,-0.14145,-0.00192842,-0.00168181,-0.00738768,-0.00380996,0.00966554,0.0182701
1615136627.337544846,-1.96518,2.77552,-0.882513,0.0753159,0.0688576,0.984663,-0.141507,-0.00300791,0.00049763,-0.00942433,-0.00293405,-0.00167876,0.00693371
1615136627.342461721,-1.96515,2.77542,-0.882408,0.0753269,0.0688232,0.984656,-0.141572,-0.00316599,-0.00056679,-0.00946261,-0.0134083,-0.00167861,0.020025
1615136627.347325590,-1.96516,2.77539,-0.882397,0.0753129,0.0688115,0.984655,-0.141592,-0.00264041,0.00135346,-0.00801899,-0.00293445,0.007048,0.0104269
1615136627.352278240,-1.96502,2.77538,-0.882445,0.0752938,0.0688012,0.984659,-0.141574,-0.00250133,0.00390218,-0.00755616,-0.00206082,0.00879312,0.00256839
