Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136670.746418465,0.854304,3.52729,-0.901869,0.0777393,0.0755066,0.981252,-0.159374,0.000280431,0.00193209,-0.00692346,-0.00969579,-0.00207585,-0.0082043
1615136670.751276479,0.854415,3.52727,-0.901926,0.077752,0.0754601,0.981258,-0.159355,-2.01235e-05,0.00316763,-0.00686308,-0.0210399,-0.00294843,-0.00995033
1615136670.756246340,0.854207,3.52733,-0.90196,0.0777518,0.0754242,0.98126,-0.159354,0.000378359,0.00245074,-0.00589034,-0.0158037,0.00141511,-0.00819974
1615136670.761096876,0.85451,3.52707,-0.901697,0.0777485,0.075414,0.981261,-0.159356,6.65574e-05,0.00290121,-0.00604235,-0.00620264,0.00054279,-0.0125549
1615136670.765993084,0.854076,3.52725,-0.901949,0.0777515,0.0754011,0.981262,-0.159358,-0.00025952,0.00364373,-0.0071753,-0.00794666,-0.0020748,-0.0142934
1615136670.770910245,0.854334,3.52703,-0.901793,0.0777599,0.0753841,0.981262,-0.15936,-0.000326402,0.00364647,-0.00764386,-0.00969147,-0.00381975,-0.0125419
1615136670.775801963,0.85462,3.52702,-0.901747,0.07774,0.0754037,0.98126,-0.159374,0.000779346,0.00139527,-0.00543227,0.00776128,0.00577987,-0.00642462
1615136670.780681569,0.854285,3.52719,-0.902168,0.0777398,0.0754123,0.98126,-0.159367,-0.000143667,0.00246511,-0.00668499,0.00252574,-0.00120134,-0.00729647
1615136670.785632391,0.854296,3.52698,-0.901899,0.0777265,0.0754115,0.981266,-0.159335,0.000269132,0.00299328,-0.00516165,-9.19496e-05,0.00490722,-0.00991659
1615136670.790573349,0.854021,3.5273,-0.902461,0.0777068,0.0754302,0.98128,-0.159253,0.000448196,0.00499412,-0.00429386,0.00776389,0.00577957,-0.0230104
1615136670.795464964,0.854399,3.52716,-0.902232,0.0777107,0.0754477,0.98129,-0.159181,-0.000296438,0.00357151,-0.00592898,0.00688837,-0.00294747,-0.0142911
1615136670.800363119,0.854215,3.52715,-0.902222,0.0777122,0.075435,0.981301,-0.15912,4.6225e-05,0.00358964,-0.00526243,-0.00445885,0.00054278,-0.00732001
1615136670.805278032,0.854301,3.52717,-0.902361,0.0777051,0.0754497,0.981312,-0.159047,0.000398785,0.00425485,-0.00520759,0.00601417,0.00141515,-0.0169235
1615136670.810158654,0.854399,3.52696,-0.902096,0.0777267,0.0754363,0.981318,-0.159008,-0.000279258,0.00392072,-0.00699658,-0.00707799,-0.00818429,-0.00820247
1615136670.815067557,0.854557,3.52677,-0.901788,0.0777234,0.0754362,0.981321,-0.158991,0.000404923,0.00368948,-0.00494079,-0.000968817,0.000542406,-0.00994534
1615136670.819960615,0.854481,3.52697,-0.902169,0.0777137,0.0754389,0.981316,-0.159024,0.000329968,0.00163435,-0.00449099,0.000775131,0.00316067,0.000532973
1615136670.824911972,0.854551,3.52694,-0.902281,0.0777105,0.0754589,0.981314,-0.15903,-0.000791182,0.00478636,-0.00604024,0.00514331,-0.00207489,-0.017783
1615136670.829830234,0.85419,3.52691,-0.902281,0.0777337,0.0754896,0.981307,-0.159048,-0.00200061,0.00383182,-0.00871837,0.00776206,-0.013419,-0.015154
1615136670.834792865,0.854301,3.5272,-0.902696,0.077748,0.0754962,0.981295,-0.159108,-0.00123227,0.00213957,-0.00782704,-9.37141e-05,-0.00730975,0.000563662
1615136670.839563449,0.854098,3.5269,-0.90241,0.0777568,0.07547,0.981287,-0.159168,-0.000527183,0.00344813,-0.00712034,-0.0131827,-0.00294585,0.00231702
1615136670.844551698,0.854488,3.52681,-0.902285,0.077751,0.0754533,0.981283,-0.159203,-0.00022446,0.00405234,-0.00644995,-0.00794455,0.0022906,-0.00290968
1615136670.849386479,0.854276,3.52692,-0.902524,0.0777422,0.0754738,0.981278,-0.159227,-0.000681304,0.00294427,-0.0059858,0.00776414,0.00141824,-0.00290106
1615136670.854371942,0.854388,3.52678,-0.902353,0.077738,0.0754879,0.981281,-0.159207,-0.000935702,0.00522236,-0.00579955,0.00427593,-0.000326958,-0.0133715
1615136670.859290073,0.853922,3.52682,-0.902067,0.077724,0.0755209,0.981284,-0.159175,-0.000895339,0.00416296,-0.00641264,0.00603225,-0.00293705,-0.0107572
1615136670.864153448,0.853857,3.52657,-0.9018,0.077715,0.0755275,0.981293,-0.159124,-0.000147651,0.0042594,-0.00505091,0.00341326,0.00317127,-0.00989046
